Collection_Date,Collection_Location,Sample_ID
23-Jul-2018,Commencement Bay,Pv18-1396
23-Jul-2018,Commencement Bay,Pv18-1397
23-Jul-2018,Commencement Bay,Pv18-1398
23-Jul-2018,Commencement Bay,Pv18-1399
23-Jul-2018,Commencement Bay,Pv18-1400
23-Jul-2018,Commencement Bay,Pv18-1401
23-Jul-2018,Commencement Bay,Pv18-1402
23-Jul-2018,Commencement Bay,Pv18-1403
23-Jul-2018,Commencement Bay,Pv18-1404
23-Jul-2018,Commencement Bay,Pv18-1405
23-Jul-2018,Commencement Bay,Pv18-1406
23-Jul-2018,Commencement Bay,Pv18-1407
23-Jul-2018,Commencement Bay,Pv18-1408
23-Jul-2018,Commencement Bay,Pv18-1409
23-Jul-2018,Commencement Bay,Pv18-1410
23-Jul-2018,Commencement Bay,Pv18-1411
23-Jul-2018,Commencement Bay,Pv18-1412
23-Jul-2018,Commencement Bay,Pv18-1413
23-Jul-2018,Commencement Bay,Pv18-1414
23-Jul-2018,Commencement Bay,Pv18-1415
23-Jul-2018,Commencement Bay,Pv18-1416
23-Jul-2018,Commencement Bay,Pv18-1417
23-Jul-2018,Commencement Bay,Pv18-1418
23-Jul-2018,Commencement Bay,Pv18-1419
23-Jul-2018,Commencement Bay,Pv18-1420
23-Jul-2018,Commencement Bay,Pv18-1421
23-Jul-2018,Commencement Bay,Pv18-1422
23-Jul-2018,Commencement Bay,Pv18-1423
23-Jul-2018,Commencement Bay,Pv18-1424
23-Jul-2018,Commencement Bay,Pv18-1425
23-Jul-2018,Commencement Bay,Pv18-1426
23-Jul-2018,Commencement Bay,Pv18-1427
23-Jul-2018,Commencement Bay,Pv18-1428
23-Jul-2018,Commencement Bay,Pv18-1429
23-Jul-2018,Commencement Bay,Pv18-1430
23-Jul-2018,Commencement Bay,Pv18-1431
23-Jul-2018,Commencement Bay,Pv18-1432
23-Jul-2018,Commencement Bay,Pv18-1433
23-Jul-2018,Commencement Bay,Pv18-1434
23-Jul-2018,Commencement Bay,Pv18-1435
23-Jul-2018,Commencement Bay,Pv18-1436
23-Jul-2018,Commencement Bay,Pv18-1437
23-Jul-2018,Commencement Bay,Pv18-1438
23-Jul-2018,Commencement Bay,Pv18-1439
23-Jul-2018,Commencement Bay,Pv18-1440
23-Jul-2018,Commencement Bay,Pv18-1441
